origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2026-02-18,ILI incidence,2026-03-01,3,BE,quantile,0.15,414.5517179376378
2026-02-18,ILI incidence,2026-03-08,4,BE,quantile,0.15,310.14720918047334
2026-02-18,ILI incidence,2026-02-15,1,BE,quantile,0.2,597.5779928162405
2026-02-18,ILI incidence,2026-02-22,2,BE,quantile,0.2,521.9667633411502
2026-02-18,ILI incidence,2026-03-01,3,BE,quantile,0.2,418.966009176331
2026-02-18,ILI incidence,2026-03-08,4,BE,quantile,0.2,314.28788442849043
2026-02-18,ILI incidence,2026-02-15,1,BE,quantile,0.25,600.3881998546997
2026-02-18,ILI incidence,2026-02-22,2,BE,quantile,0.25,524.3321158659752
2026-02-18,ILI incidence,2026-03-01,3,BE,quantile,0.25,422.726990594293
2026-02-18,ILI incidence,2026-03-08,4,BE,quantile,0.25,319.6986212148025
2026-02-18,ILI incidence,2026-02-15,1,BE,quantile,0.3,603.3017148373135
2026-02-18,ILI incidence,2026-02-22,2,BE,quantile,0.3,527.1945610010489
2026-02-18,ILI incidence,2026-03-01,3,BE,quantile,0.3,427.13884506586874
2026-02-18,ILI incidence,2026-03-08,4,BE,quantile,0.3,324.43164487063723
2026-02-18,ILI incidence,2026-02-15,1,BE,quantile,0.35,605.6387441401221
2026-02-18,ILI incidence,2026-02-22,2,BE,quantile,0.35,530.0003460481464
2026-02-18,ILI incidence,2026-03-01,3,BE,quantile,0.35,431.2257973373771
2026-02-18,ILI incidence,2026-03-08,4,BE,quantile,0.35,329.08886705608126
2026-02-18,ILI incidence,2026-02-15,1,BE,quantile,0.4,608.1233328312413
2026-02-18,ILI incidence,2026-02-22,2,BE,quantile,0.4,532.865927553101
2026-02-18,ILI incidence,2026-03-01,3,BE,quantile,0.4,435.1635735322489
2026-02-18,ILI incidence,2026-03-08,4,BE,quantile,0.4,333.7518992212341
2026-02-18,ILI incidence,2026-02-15,1,BE,quantile,0.45,610.3758425551501
2026-02-18,ILI incidence,2026-02-22,2,BE,quantile,0.45,535.5758708125161
2026-02-18,ILI incidence,2026-03-01,3,BE,quantile,0.45,439.45264016399807
2026-02-18,ILI incidence,2026-03-08,4,BE,quantile,0.45,337.92722964784906
2026-02-18,ILI incidence,2026-02-15,1,BE,quantile,0.5,612.8158159297191
2026-02-18,ILI incidence,2026-02-22,2,BE,quantile,0.5,538.8221602172348
2026-02-18,ILI incidence,2026-03-01,3,BE,quantile,0.5,443.35248167774745
2026-02-18,ILI incidence,2026-03-08,4,BE,quantile,0.5,341.8467913278391
2026-02-18,ILI incidence,2026-02-15,1,BE,quantile,0.55,615.6334693148191
2026-02-18,ILI incidence,2026-02-22,2,BE,quantile,0.55,542.2831697695674
2026-02-18,ILI incidence,2026-03-01,3,BE,quantile,0.55,446.7273186892286
2026-02-18,ILI incidence,2026-03-08,4,BE,quantile,0.55,345.8878331143449
2026-02-18,ILI incidence,2026-02-15,1,BE,quantile,0.6,618.9754966728959
2026-02-18,ILI incidence,2026-02-22,2,BE,quantile,0.6,545.7032072874077
2026-02-18,ILI incidence,2026-03-01,3,BE,quantile,0.6,449.8880129113079
