target,location,target_end_date,horizon,output_type,output_type_id,value,origin_date
ARI incidence,LU,2026-04-05,3,quantile,0.05,5479.543008601591,2026-03-25
ARI incidence,LU,2026-04-12,4,quantile,0.05,6028.390540129907,2026-03-25
ARI incidence,LU,2026-03-22,1,quantile,0.1,11468.338115040044,2026-03-25
ARI incidence,LU,2026-03-29,2,quantile,0.1,7943.398772575746,2026-03-25
ARI incidence,LU,2026-04-05,3,quantile,0.1,6147.821956136583,2026-03-25
ARI incidence,LU,2026-04-12,4,quantile,0.1,6138.0228703884395,2026-03-25
ARI incidence,LU,2026-03-22,1,quantile,0.15,11609.027171647382,2026-03-25
ARI incidence,LU,2026-03-29,2,quantile,0.15,8089.268602330314,2026-03-25
ARI incidence,LU,2026-04-05,3,quantile,0.15,8074.596342544037,2026-03-25
ARI incidence,LU,2026-04-12,4,quantile,0.15,6288.2866970119,2026-03-25
ARI incidence,LU,2026-03-22,1,quantile,0.2,11678.157404885234,2026-03-25
ARI incidence,LU,2026-03-29,2,quantile,0.2,8479.258072439336,2026-03-25
ARI incidence,LU,2026-04-05,3,quantile,0.2,8229.605082571556,2026-03-25
ARI incidence,LU,2026-04-12,4,quantile,0.2,6681.597781138737,2026-03-25
ARI incidence,LU,2026-03-22,1,quantile,0.25,11736.67373911961,2026-03-25
ARI incidence,LU,2026-03-29,2,quantile,0.25,8600.250966597014,2026-03-25
ARI incidence,LU,2026-04-05,3,quantile,0.25,8481.023949253291,2026-03-25
ARI incidence,LU,2026-04-12,4,quantile,0.25,7382.495344172741,2026-03-25
ARI incidence,LU,2026-03-22,1,quantile,0.3,11789.987646012003,2026-03-25
ARI incidence,LU,2026-03-29,2,quantile,0.3,8653.54030527352,2026-03-25
ARI incidence,LU,2026-04-05,3,quantile,0.3,8598.197844785629,2026-03-25
ARI incidence,LU,2026-04-12,4,quantile,0.3,7738.894398935108,2026-03-25
ARI incidence,LU,2026-03-22,1,quantile,0.35,11896.69282856959,2026-03-25
ARI incidence,LU,2026-03-29,2,quantile,0.35,8762.316722222555,2026-03-25
ARI incidence,LU,2026-04-05,3,quantile,0.35,8641.511471390328,2026-03-25
ARI incidence,LU,2026-04-12,4,quantile,0.35,7971.417636522333,2026-03-25
ARI incidence,LU,2026-03-22,1,quantile,0.4,11977.860599002117,2026-03-25
ARI incidence,LU,2026-03-29,2,quantile,0.4,8812.335196159309,2026-03-25
ARI incidence,LU,2026-04-05,3,quantile,0.4,8723.687184216935,2026-03-25
ARI incidence,LU,2026-04-12,4,quantile,0.4,8079.947052739051,2026-03-25
ARI incidence,LU,2026-03-22,1,quantile,0.45,12045.356557960464,2026-03-25
ARI incidence,LU,2026-03-29,2,quantile,0.45,8891.544411320476,2026-03-25
ARI incidence,LU,2026-04-05,3,quantile,0.45,8884.958604694157,2026-03-25
ARI incidence,LU,2026-04-12,4,quantile,0.45,8171.081944660598,2026-03-25
ARI incidence,LU,2026-03-22,1,quantile,0.5,12121.462248793712,2026-03-25
ARI incidence,LU,2026-03-29,2,quantile,0.5,9021.353198418281,2026-03-25
ARI incidence,LU,2026-04-05,3,quantile,0.5,9066.486105865972,2026-03-25
ARI incidence,LU,2026-04-12,4,quantile,0.5,8222.100566720328,2026-03-25
ARI incidence,LU,2026-03-22,1,quantile,0.55,12219.876311114069,2026-03-25
ARI incidence,LU,2026-03-29,2,quantile,0.55,9327.099912910306,2026-03-25
ARI incidence,LU,2026-04-05,3,quantile,0.55,9191.70136836442,2026-03-25
ARI incidence,LU,2026-04-12,4,quantile,0.55,8267.791578234659,2026-03-25
ARI incidence,LU,2026-03-22,1,quantile,0.6,12285.299756358534,2026-03-25
ARI incidence,LU,2026-03-29,2,quantile,0.6,9534.949165538863,2026-03-25
ARI incidence,LU,2026-04-05,3,quantile,0.6,9267.217676930017,2026-03-25
ARI incidence,LU,2026-04-12,4,quantile,0.6,8327.92047441605,2026-03-25
ARI incidence,LU,2026-03-22,1,quantile,0.65,12330.197848180156,2026-03-25
