origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2026-03-25,ILI incidence,2026-04-12,4,FI,quantile,0.3,13.39144065695495
2026-03-25,ILI incidence,2026-03-22,1,FI,quantile,0.35,44.21154282031438
2026-03-25,ILI incidence,2026-03-29,2,FI,quantile,0.35,31.22253672422179
2026-03-25,ILI incidence,2026-04-05,3,FI,quantile,0.35,21.234514506353797
2026-03-25,ILI incidence,2026-04-12,4,FI,quantile,0.35,13.896926625921871
2026-03-25,ILI incidence,2026-03-22,1,FI,quantile,0.4,45.170342951581546
2026-03-25,ILI incidence,2026-03-29,2,FI,quantile,0.4,31.83681146664614
2026-03-25,ILI incidence,2026-04-05,3,FI,quantile,0.4,21.711364098440942
2026-03-25,ILI incidence,2026-04-12,4,FI,quantile,0.4,14.385687267579112
2026-03-25,ILI incidence,2026-03-22,1,FI,quantile,0.45,46.14273305130883
2026-03-25,ILI incidence,2026-03-29,2,FI,quantile,0.45,32.55192644481153
2026-03-25,ILI incidence,2026-04-05,3,FI,quantile,0.45,22.20121893179598
2026-03-25,ILI incidence,2026-04-12,4,FI,quantile,0.45,14.77645286816219
2026-03-25,ILI incidence,2026-03-22,1,FI,quantile,0.5,46.97171233126847
2026-03-25,ILI incidence,2026-03-29,2,FI,quantile,0.5,33.3013694560497
2026-03-25,ILI incidence,2026-04-05,3,FI,quantile,0.5,22.831425505193504
2026-03-25,ILI incidence,2026-04-12,4,FI,quantile,0.5,15.150843157293039
2026-03-25,ILI incidence,2026-03-22,1,FI,quantile,0.55,47.75629542926496
2026-03-25,ILI incidence,2026-03-29,2,FI,quantile,0.55,33.957889337588576
2026-03-25,ILI incidence,2026-04-05,3,FI,quantile,0.55,23.398017912181178
2026-03-25,ILI incidence,2026-04-12,4,FI,quantile,0.55,15.602344447596025
2026-03-25,ILI incidence,2026-03-22,1,FI,quantile,0.6,48.42672608170438
2026-03-25,ILI incidence,2026-03-29,2,FI,quantile,0.6,34.529001643393926
2026-03-25,ILI incidence,2026-04-05,3,FI,quantile,0.6,23.943677357134227
2026-03-25,ILI incidence,2026-04-12,4,FI,quantile,0.6,16.205676539746136
2026-03-25,ILI incidence,2026-03-22,1,FI,quantile,0.65,49.03048023417059
2026-03-25,ILI incidence,2026-03-29,2,FI,quantile,0.65,35.18672451061111
2026-03-25,ILI incidence,2026-04-05,3,FI,quantile,0.65,24.58642255269242
2026-03-25,ILI incidence,2026-04-12,4,FI,quantile,0.65,16.671998790133223
2026-03-25,ILI incidence,2026-03-22,1,FI,quantile,0.7,49.866984520374906
2026-03-25,ILI incidence,2026-03-29,2,FI,quantile,0.7,35.86440689560806
2026-03-25,ILI incidence,2026-04-05,3,FI,quantile,0.7,25.177629434034323
2026-03-25,ILI incidence,2026-04-12,4,FI,quantile,0.7,17.18351257310288
2026-03-25,ILI incidence,2026-03-22,1,FI,quantile,0.75,50.73927693559076
